86.8654,87.0948,87.3108,87.8160,88.1478,88.2122,88.4044,88.4722,88.0912,87.9734,88.3012,88.4832,88.6868,88.9638,89.1960,89.2138,89.0178,89.0974,89.3376,89.1132,88.4544,88.1148,87.8318,87.4208,87.4094,87.9950,88.3926,88.4600,88.6852,89.1204,89.5028,89.2704,89.2296,89.3498,89.3530,89.1962,89.5878
82.5972,82.8360,83.0636,83.5976,83.9508,84.0228,84.2296,84.3054,83.9028,83.7754,84.1202,84.3138,84.5252,84.8166,85.0622,85.0814,84.8714,84.9576,85.2156,84.9732,84.2640,83.8984,83.5936,83.1510,83.1396,83.7664,84.1914,84.2652,84.5080,84.9738,85.3832,85.1492,85.1074,85.2306,85.2312,85.0630,85.4664
77.9160,78.1432,78.3688,78.9066,79.2726,79.3554,79.5760,79.6654,79.2588,79.1208,79.4666,79.6652,79.8668,80.1568,80.4040,80.4248,80.2044,80.2988,80.5724,80.3082,79.5476,79.1554,78.8274,78.3522,78.3438,79.0024,79.4464,79.5308,79.7928,80.2832,80.7142,80.5150,80.4782,80.5934,80.5876,80.4134,80.7920
75.3024,75.4766,75.6702,76.1586,76.5138,76.6082,76.8352,76.9432,76.5672,76.4220,76.7364,76.9220,77.0822,77.3426,77.5670,77.5916,77.3750,77.4776,77.7496,77.4564,76.6570,76.2446,75.8980,75.4014,75.4042,76.0628,76.5022,76.6058,76.8858,77.3802,77.8142,77.7108,77.6910,77.7860,77.7748,77.6154,77.9110
72.3530,72.4244,72.5466,72.9136,73.2204,73.3190,73.5336,73.6562,73.3542,73.2104,73.4502,73.5920,73.6750,73.8756,74.0486,74.0850,73.9004,74.0078,74.2386,73.9004,73.0884,72.6702,72.3156,71.8232,71.8512,72.4560,72.8558,72.9944,73.2930,73.7612,74.1696,74.2316,74.2486,74.3210,74.3188,74.2154,74.3698
69.7162,69.6614,69.6884,69.8792,70.0922,70.1772,70.3462,70.4602,70.2600,70.1306,70.2572,70.3224,70.3116,70.4408,70.5520,70.6170,70.5046,70.6068,70.7414,70.3410,69.5580,69.1540,68.8094,68.3592,68.4244,68.9156,69.2468,69.4388,69.7608,70.1756,70.5310,70.7874,70.8594,70.9276,70.9652,70.9652,70.9638
67.9488,67.7932,67.7364,67.7450,67.8284,67.8728,67.9558,68.0180,67.9120,67.8062,67.8024,67.7754,67.6888,67.7614,67.8320,67.9490,67.9444,68.0296,68.0304,67.5634,66.8566,66.4852,66.1698,65.7924,65.8946,66.2314,66.4866,66.7432,67.0974,67.4504,67.7432,68.1530,68.2874,68.3838,68.4934,68.6214,68.5126
66.1000,65.9140,65.8210,65.6976,65.6436,65.6234,65.5840,65.5438,65.4870,65.4022,65.2768,65.1708,65.0594,65.1072,65.1798,65.3706,65.4912,65.5518,65.4268,64.9164,64.3264,63.9982,63.7232,63.4274,63.5470,63.7232,63.9176,64.2332,64.6266,64.9320,65.1712,65.6362,65.8274,65.9806,66.1758,66.4162,66.2896
64.4390,64.3078,64.2428,64.0744,63.9154,63.8250,63.6500,63.4716,63.3998,63.3206,63.1060,62.9606,62.8894,62.9428,63.0572,63.3328,63.5664,63.6032,63.4108,62.9094,62.4552,62.1708,61.9362,61.7078,61.8078,61.8550,62.0170,62.3648,62.7956,63.0868,63.2946,63.6982,63.9266,64.1416,64.4000,64.6928,64.6384
62.4780,62.4598,62.4686,62.3376,62.1370,62.0000,61.7124,61.4000,61.2630,61.1686,60.9062,60.7690,60.7866,60.8588,61.0288,61.3838,61.6918,61.7156,61.5396,61.1140,60.7800,60.5278,60.3206,60.1320,60.1674,60.1450,60.3058,60.6470,61.1004,61.4174,61.6196,61.8748,62.1130,62.3646,62.6296,62.8880,62.9540
60.7562,60.8594,60.9468,60.8972,60.7242,60.5842,60.2384,59.8374,59.6210,59.4920,59.2136,59.1166,59.2376,59.3236,59.5356,59.9532,60.2900,60.3192,60.2314,59.9390,59.6798,59.4362,59.2336,59.0552,58.9860,58.9580,59.1418,59.4436,59.8960,60.2690,60.4868,60.5650,60.7870,61.0310,61.2358,61.3790,61.5576
58.9576,59.1526,59.2880,59.3226,59.2338,59.1366,58.8002,58.3824,58.1064,57.9246,57.6468,57.5996,57.8056,57.8932,58.1222,58.5782,58.9064,58.9648,59.0100,58.8862,58.6430,58.3752,58.1486,57.9520,57.7482,57.7644,57.9848,58.2318,58.6550,59.0960,59.3426,59.2692,59.4540,59.6442,59.7350,59.7128,59.9538
57.5826,57.8182,57.9500,58.0392,58.0646,58.0378,57.7706,57.4150,57.1202,56.8728,56.5996,56.5850,56.8290,56.9084,57.1330,57.5968,57.8980,58.0082,58.1920,58.2308,57.9540,57.6324,57.3562,57.1192,56.7784,56.8550,57.1088,57.3060,57.6738,58.1648,58.4414,58.2850,58.4242,58.5348,58.5002,58.3222,58.5578
56.3120,56.5406,56.6206,56.7258,56.8718,56.9204,56.7594,56.5286,56.2560,55.9374,55.6682,55.6562,55.8834,55.9516,56.1620,56.6024,56.8760,57.0558,57.3602,57.5282,57.1958,56.8030,56.4608,56.1680,55.7100,55.8282,56.0972,56.2582,56.5462,57.0462,57.3456,57.1848,57.2802,57.3122,57.1804,56.9030,57.0762
55.4130,55.6002,55.6014,55.6890,55.9308,56.0334,55.9814,55.8988,55.6738,55.2960,55.0340,54.9956,55.1624,55.2262,55.4254,55.8176,56.0750,56.3272,56.7122,56.9500,56.5724,56.1144,55.7084,55.3566,54.8294,54.9490,55.2050,55.3436,55.5386,55.9956,56.3032,56.2060,56.2688,56.2490,56.0790,55.7866,55.8670
54.6254,54.7496,54.6658,54.7140,55.0074,55.1300,55.1686,55.2254,55.0566,54.6476,54.4032,54.3218,54.4044,54.4790,54.6776,55.0084,55.2642,55.5838,56.0042,56.2502,55.8538,55.3498,54.8928,54.4870,53.9494,54.0312,54.2460,54.3660,54.4612,54.8280,55.1280,55.1406,55.1878,55.1540,55.0088,54.7808,54.7626
54.1268,54.1816,54.0302,54.0308,54.3134,54.4176,54.5078,54.6578,54.5356,54.1402,53.9270,53.8062,53.8102,53.9144,54.1256,54.4014,54.6712,55.0438,55.4528,55.6532,55.2666,54.7418,54.2536,53.8112,53.3238,53.3448,53.5004,53.5988,53.6034,53.8562,54.1374,54.2752,54.3292,54.3224,54.2510,54.1404,54.0450
53.6416,53.6282,53.4374,53.3906,53.6006,53.6552,53.7574,53.9398,53.8482,53.5122,53.3428,53.1986,53.1466,53.2952,53.5298,53.7686,54.0690,54.4806,54.8400,54.9598,54.6020,54.0714,53.5684,53.1132,52.7232,52.6770,52.7686,52.8404,52.7710,52.9084,53.1664,53.4244,53.5084,53.5638,53.5948,53.6272,53.4886
53.4118,53.3352,53.1384,53.0498,53.1340,53.1162,53.1974,53.3470,53.2674,53.0296,52.9138,52.7678,52.6890,52.8898,53.1538,53.3782,53.7278,54.1680,54.4508,54.4714,54.1516,53.6158,53.1066,52.6648,52.4032,52.2926,52.3256,52.3704,52.2494,52.2872,52.5252,52.8874,53.0226,53.1676,53.3136,53.4944,53.3514
53.1470,53.0202,52.8488,52.7308,52.6668,52.5696,52.6094,52.6736,52.5872,52.4586,52.3964,52.2674,52.1884,52.4348,52.7282,52.9586,53.3708,53.8306,54.0306,53.9574,53.6740,53.1198,52.6044,52.1978,52.0632,51.9002,51.8948,51.9230,51.7780,51.7524,51.9804,52.4166,52.6140,52.8570,53.1058,53.4128,53.2994
53.0064,52.8418,52.7236,52.5900,52.3670,52.1836,52.1682,52.1032,51.9906,51.9676,51.9580,51.8590,51.7960,52.0746,52.3970,52.6480,53.1360,53.6116,53.7336,53.5770,53.3254,52.7300,52.1986,51.8418,51.8192,51.6128,51.5928,51.6244,51.4814,51.4310,51.6620,52.1450,52.4112,52.7530,53.0870,53.4936,53.4354
52.8366,52.6536,52.5990,52.4674,52.1162,51.8562,51.7846,51.5834,51.4284,51.4740,51.5046,51.4358,51.3916,51.6810,52.0284,52.3050,52.8646,53.3536,53.4250,53.2142,52.9824,52.3288,51.7660,51.4528,51.4934,51.2564,51.2480,51.3090,51.1916,51.1584,51.4046,51.9046,52.2276,52.6408,53.0220,53.4806,53.4796
52.9702,52.7866,52.8018,52.6888,52.2386,51.9042,51.7710,51.4296,51.2122,51.2872,51.3474,51.3052,51.2760,51.5594,51.9310,52.2382,52.8656,53.3710,53.4194,53.1804,52.9552,52.2266,51.6090,51.3232,51.3746,51.1140,51.1406,51.2600,51.1904,51.2110,51.4830,51.9782,52.3456,52.7998,53.1922,53.6588,53.7066
53.1016,52.9356,53.0126,52.9316,52.4262,52.0272,51.8314,51.3692,51.0762,51.1352,51.2102,51.1836,51.1614,51.4276,51.8216,52.1632,52.8468,53.3732,53.4290,53.1912,52.9550,52.1466,51.4534,51.1664,51.1724,50.8960,50.9726,51.1716,51.1646,51.2628,51.5646,52.0396,52.4314,52.8882,53.2568,53.6906,53.7656
53.3736,53.2420,53.3710,53.3332,52.8118,52.3544,52.0910,51.5270,51.1450,51.1476,51.2248,51.2032,51.1804,51.4246,51.8406,52.2258,52.9580,53.5130,53.6010,53.3904,53.1222,52.2306,51.4400,51.1216,51.0320,50.7450,50.8812,51.1772,51.2456,51.4368,51.7692,52.2140,52.6122,53.0378,53.3548,53.7236,53.8030
53.6430,53.5590,53.7264,53.7384,53.2374,52.7298,52.3962,51.7548,51.2776,51.1920,51.2604,51.2330,51.2036,51.4264,51.8630,52.3030,53.0786,53.6690,53.8070,53.6446,53.3230,52.3496,51.4476,51.0700,50.8476,50.5548,50.7528,51.1528,51.3030,51.5914,51.9506,52.3602,52.7490,53.1172,53.3650,53.6494,53.7128
53.8558,53.8278,54.0208,54.0844,53.6322,53.0844,52.6810,51.9860,51.4150,51.2212,51.2724,51.2312,51.1916,51.3962,51.8508,52.3568,53.1736,53.8040,54.0020,53.9028,53.5098,52.4588,51.4402,50.9846,50.6084,50.3130,50.5686,51.0708,51.3020,51.6822,52.0622,52.4356,52.8028,53.0984,53.2702,53.4630,53.4962
54.0540,54.0864,54.2934,54.4074,54.0246,53.4462,52.9756,52.2486,51.5902,51.2784,51.3068,51.2464,51.1946,51.3846,51.8538,52.4346,53.2922,53.9642,54.2254,54.1978,53.7206,52.5976,51.4646,50.9210,50.3836,50.0882,50.3942,50.9912,51.2988,51.7606,52.1542,52.4918,52.8294,53.0460,53.1418,53.2440,53.2390
54.3192,54.4116,54.6232,54.7828,54.4810,53.8824,53.3508,52.6102,51.8760,51.4468,51.4494,51.3674,51.3030,51.4816,51.9610,52.6204,53.5176,54.2296,54.5522,54.5986,54.0322,52.8450,51.6070,50.9742,50.2810,49.9874,50.3342,51.0140,51.3892,51.9186,52.3190,52.6230,52.9260,53.0642,53.0896,53.1078,53.0620
54.5420,54.6902,54.9000,55.0986,54.8812,54.2728,53.6898,52.9510,52.1570,51.6204,51.5970,51.4934,51.4166,51.5854,52.0700,52.8048,53.7380,54.4846,54.8624,54.9790,54.3264,53.0860,51.7594,51.0444,50.2116,49.9210,50.2984,51.0456,51.4766,52.0582,52.4592,52.7324,52.9992,53.0656,53.0298,52.9752,52.8904
54.8038,55.0008,55.2038,55.4336,55.2976,54.6888,54.0652,53.3400,52.5026,51.8734,51.8252,51.7018,51.6136,51.7738,52.2590,53.0612,54.0242,54.7982,55.2224,55.4020,54.6728,53.3922,51.9958,51.2106,50.2598,49.9728,50.3710,51.1698,51.6438,52.2626,52.6590,52.9042,53.1356,53.1394,53.0524,52.9370,52.8174
55.0262,55.2654,55.4590,55.7132,55.6538,55.0530,54.3994,53.6972,52.8320,52.1262,52.0548,51.9138,51.8148,51.9660,52.4470,53.3062,54.2918,55.0852,55.5480,55.7826,54.9884,53.6806,52.2332,51.3900,50.3424,50.0600,50.4706,51.3070,51.8128,52.4560,52.8438,53.0632,53.2600,53.2096,53.0804,52.9144,52.7646
55.2118,55.4844,55.6666,55.9376,55.9448,55.3588,54.6864,54.0138,53.1362,52.3732,52.2816,52.1264,52.0180,52.1598,52.6326,53.5342,54.5328,55.3364,55.8280,56.1066,55.2640,53.9438,52.4656,51.5798,50.4602,50.1828,50.5976,51.4572,51.9830,52.6386,53.0148,53.2114,53.3768,53.2826,53.1210,52.9156,52.7416
55.3766,55.6748,55.8446,56.1262,56.1910,55.6254,54.9444,54.3066,53.4296,52.6262,52.5172,52.3506,52.2336,52.3650,52.8260,53.7564,54.7588,55.5642,56.0766,56.3898,55.5140,54.1946,52.7032,51.7882,50.6180,50.3460,50.7588,51.6300,52.1662,52.8244,53.1868,53.3626,53.4986,53.3688,53.1820,52.9454,52.7518
55.6152,55.9316,56.0892,56.3760,56.4876,55.9464,55.2652,54.6640,53.7982,52.9708,52.8474,52.6730,52.5488,52.6694,53.1162,54.0612,55.0582,55.8578,56.3826,56.7206,55.8274,54.5208,53.0326,52.1018,50.9012,50.6344,51.0400,51.9120,52.4502,53.1032,53.4508,53.6084,53.7184,53.5616,53.3570,53.0978,52.8898
55.8418,56.1704,56.3156,56.6032,56.7530,56.2396,55.5656,55.0038,54.1586,53.3210,53.1858,53.0060,52.8754,52.9838,53.4138,54.3614,55.3450,56.1318,56.6630,57.0178,56.1202,54.8372,53.3660,52.4302,51.2158,50.9548,51.3490,52.2132,52.7464,53.3878,53.7192,53.8598,53.9462,53.7684,53.5510,53.2750,53.0564
56.1632,56.4986,56.6322,56.9170,57.0964,56.6122,55.9510,55.4282,54.6100,53.7734,53.6286,53.4456,53.3096,53.4056,53.8178,54.7578,55.7216,56.4908,57.0228,57.3872,56.4966,55.2452,53.8016,52.8702,51.6562,51.4010,51.7810,52.6308,53.1534,53.7784,54.0936,54.2192,54.2848,54.0922,53.8670,53.5798,53.3544
56.4702,56.8080,56.9302,57.2092,57.4118,56.9586,56.3154,55.8328,55.0478,54.2216,54.0694,53.8854,53.7448,53.8276,54.2206,55.1438,56.0812,56.8276,57.3558,57.7240,56.8504,55.6384,54.2326,53.3136,52.1118,51.8624,52.2254,53.0544,53.5618,54.1658,54.4642,54.5760,54.6226,54.4194,54.1900,53.8956,53.6660
57.1432,57.4800,57.5920,57.8636,58.0820,57.6586,57.0354,56.5898,55.8392,55.0302,54.8726,54.6892,54.5452,54.6156,54.9896,55.8904,56.7988,57.5206,58.0416,58.4088,57.5582,56.3884,55.0250,54.1236,52.9420,52.6984,53.0440,53.8494,54.3394,54.9214,55.2042,55.3038,55.3342,55.1246,54.8938,54.5956,54.3644
57.7946,58.1274,58.2294,58.4918,58.7220,58.3300,57.7310,57.3238,56.6124,55.8270,55.6654,55.4840,55.3370,55.3942,55.7480,56.6196,57.4936,58.1868,58.6972,59.0594,58.2392,57.1182,55.8052,54.9276,53.7750,53.5374,53.8632,54.6400,55.1088,55.6652,55.9316,56.0198,56.0354,55.8222,55.5926,55.2936,55.0628
58.6466,58.9734,59.0664,59.3186,59.5560,59.1934,58.6188,58.2466,57.5740,56.8152,56.6510,56.4728,56.3240,56.3692,56.7038,57.5438,58.3826,59.0468,59.5446,59.8990,59.1118,58.0400,56.7790,55.9280,54.8086,54.5768,54.8834,55.6304,56.0774,56.6082,56.8594,56.9374,56.9404,56.7264,56.4996,56.2020,55.9732
59.4980,59.8170,59.9016,60.1432,60.3842,60.0496,59.5004,59.1610,58.5268,57.7972,57.6320,57.4576,57.3080,57.3418,57.6576,58.4636,59.2662,59.9004,60.3842,60.7288,59.9768,58.9550,57.7480,56.9260,55.8436,55.6178,55.9054,56.6216,57.0460,57.5508,57.7876,57.8566,57.8486,57.6358,57.4130,57.1184,56.8926
60.4340,60.7438,60.8206,61.0508,61.2924,60.9858,60.4634,60.1562,59.5622,58.8654,58.7000,58.5306,58.3810,58.4038,58.7004,59.4692,60.2330,60.8356,61.3030,61.6356,60.9222,59.9534,58.8044,58.0150,56.9742,56.7550,57.0228,57.7054,58.1058,58.5832,58.8054,58.8660,58.8482,58.6382,58.4212,58.1316,57.9104
61.3850,61.6846,61.7542,61.9732,62.2130,61.9318,61.4358,61.1578,60.6014,59.9370,59.7726,59.6082,59.4592,59.4726,59.7514,60.4834,61.2094,61.7812,62.2316,62.5514,61.8758,60.9582,59.8660,59.1094,58.1108,57.8980,58.1474,58.7972,59.1744,59.6256,59.8344,59.8874,59.8616,59.6558,59.4452,59.1618,58.9460
62.4360,62.7242,62.7872,62.9944,63.2302,62.9734,62.5042,62.2534,61.7346,61.1042,60.9414,60.7828,60.6356,60.6402,60.9014,61.5956,62.2834,62.8240,63.2564,63.5624,62.9258,62.0594,61.0248,60.3024,59.3482,59.1418,59.3732,59.9894,60.3434,60.7684,60.9644,61.0104,60.9778,60.7770,60.5732,60.2968,60.0870
63.4990,63.7756,63.8326,64.0286,64.2590,64.0248,63.5818,63.3562,62.8732,62.2766,62.1166,61.9640,61.8192,61.8160,62.0604,62.7168,63.3668,63.8768,64.2906,64.5822,63.9838,63.1678,62.1902,61.5026,60.5934,60.3940,60.6080,61.1910,61.5222,61.9216,62.1054,62.1454,62.1070,61.9120,61.7158,61.4474,61.2442
64.7356,65.0000,65.0514,65.2362,65.4602,65.2470,64.8298,64.6272,64.1784,63.6150,63.4582,63.3116,63.1698,63.1600,63.3884,64.0080,64.6212,65.1014,65.4962,65.7734,65.2122,64.4450,63.5230,62.8698,62.0054,61.8130,62.0106,62.5612,62.8706,63.2454,63.4174,63.4518,63.4088,63.2202,63.0318,62.7722,62.5762
65.9746,66.2270,66.2736,66.4476,66.6640,66.4702,66.0778,65.8962,65.4800,64.9494,64.7966,64.6562,64.5180,64.5024,64.7156,65.2990,65.8762,66.3274,66.7032,66.9658,66.4408,65.7212,64.8536,64.2348,63.4150,63.2296,63.4116,63.9302,64.2184,64.5694,64.7306,64.7600,64.7132,64.5316,64.3512,64.1006,63.9120
67.4664,67.7066,67.7486,67.9122,68.1206,67.9448,67.5766,67.4144,67.0290,66.5302,66.3816,66.2476,66.1134,66.0930,66.2918,66.8402,67.3824,67.8054,68.1622,68.4104,67.9202,67.2464,66.4320,65.8472,65.0714,64.8932,65.0604,65.5478,65.8156,66.1440,66.2948,66.3200,66.2704,66.0962,65.9238,65.6828,65.5018
68.9532,69.1812,69.2190,69.3724,69.5724,69.4130,69.0678,68.9230,68.5664,68.0978,67.9538,67.8262,67.6964,67.6722,67.8574,68.3724,68.8812,69.2774,69.6154,69.8498,69.3924,68.7620,67.9980,67.4462,66.7132,66.5422,66.6960,67.1538,67.4024,67.7090,67.8504,67.8716,67.8198,67.6530,67.4888,67.2574,67.0842
70.7036,70.9198,70.9540,71.0980,71.2892,71.1444,70.8212,70.6920,70.3622,69.9228,69.7838,69.6624,69.5372,69.5098,69.6822,70.1652,70.6422,71.0128,71.3326,71.5536,71.1274,70.5382,69.8226,69.3024,68.6106,68.4468,68.5880,69.0174,69.2482,69.5344,69.6668,69.6846,69.6314,69.4722,69.3160,69.0944,68.9290
72.4570,72.6612,72.6918,72.8264,73.0086,72.8776,72.5756,72.4606,72.1562,71.7450,71.6112,71.4960,71.3760,71.3462,71.5064,71.9584,72.4046,72.7504,73.0520,73.2596,72.8634,72.3140,71.6452,71.1564,70.5054,70.3488,70.4784,70.8802,71.0940,71.3606,71.4844,71.4990,71.4450,71.2932,71.1452,70.9338,70.7764
74.2638,74.4566,74.4842,74.6102,74.7836,74.6650,74.3830,74.2804,73.9992,73.6144,73.4860,73.3768,73.2622,73.2310,73.3802,73.8030,74.2204,74.5430,74.8272,75.0222,74.6540,74.1418,73.5168,73.0574,72.4450,72.2956,72.4142,72.7904,72.9884,73.2368,73.3526,73.3646,73.3102,73.1660,73.0258,72.8244,72.6750
76.0744,76.2560,76.2808,76.3984,76.5624,76.4550,76.1922,76.1010,75.8418,75.4826,75.3598,75.2564,75.1470,75.1146,75.2532,75.6480,76.0374,76.3378,76.6048,76.7874,76.4456,75.9690,75.3862,74.9560,74.3814,74.2394,74.3482,74.6994,74.8824,75.1136,75.2218,75.2316,75.1776,75.0410,74.9086,74.7174,74.5758
77.8488,78.0196,78.0420,78.1518,78.3070,78.2098,77.9648,77.8834,77.6442,77.3090,77.1918,77.0944,76.9904,76.9574,77.0860,77.4546,77.8180,78.0978,78.3486,78.5198,78.2024,77.7586,77.2150,76.8118,76.2728,76.1380,76.2380,76.5660,76.7356,76.9508,77.0520,77.0596,77.0064,76.8770,76.7520,76.5706,76.4368
79.6360,79.7964,79.8166,79.9190,80.0650,79.9768,79.7488,79.6760,79.4554,79.1434,79.0320,78.9402,78.8418,78.8088,78.9280,79.2714,79.6100,79.8702,80.1050,80.2650,79.9710,79.5586,79.0528,78.6762,78.1720,78.0446,78.1362,78.4418,78.5984,78.7982,78.8924,78.8984,78.8462,78.7242,78.6066,78.4352,78.3090
81.3572,81.5078,81.5262,81.6216,81.7590,81.6788,81.4664,81.4012,81.1976,80.9068,80.8012,80.7148,80.6218,80.5892,80.7000,81.0202,81.3358,81.5778,81.7978,81.9472,81.6744,81.2910,80.8198,80.4676,79.9958,79.8754,79.9594,80.2444,80.3894,80.5754,80.6634,80.6680,80.6174,80.5024,80.3916,80.2296,80.1108
83.0896,83.2304,83.2470,83.3358,83.4646,83.3920,83.1950,83.1368,82.9494,82.6794,82.5796,82.4986,82.4110,82.3788,82.4814,82.7788,83.0720,83.2964,83.5018,83.6410,83.3888,83.0334,82.5962,82.2684,81.8286,81.7152,81.7922,82.0570,82.1906,82.3628,82.4448,82.4482,82.3992,82.2914,82.1878,82.0356,81.9242
84.7382,84.8700,84.8850,84.9676,85.0884,85.0222,84.8388,84.7864,84.6132,84.3616,84.2672,84.1912,84.1088,84.0776,84.1730,84.4504,84.7236,84.9324,85.1244,85.2542,85.0202,84.6896,84.2824,83.9762,83.5652,83.4582,83.5292,83.7760,83.8998,84.0600,84.1366,84.1390,84.0920,83.9906,83.8932,83.7496,83.6448
86.3982,86.5218,86.5356,86.6126,86.7258,86.6654,86.4946,86.4474,86.2874,86.0534,85.9644,85.8930,85.8154,85.7850,85.8736,86.1320,86.3866,86.5808,86.7604,86.8814,86.6644,86.3572,85.9782,85.6924,85.3088,85.2082,85.2734,85.5034,85.6182,85.7672,85.8386,85.8402,85.7950,85.6998,85.6086,85.4738,85.3758
87.9594,88.0744,88.0868,88.1580,88.2634,88.2086,88.0504,88.0080,87.8608,87.6442,87.5608,87.4944,87.4220,87.3930,87.4748,87.7142,87.9500,88.1296,88.2964,88.4086,88.2082,87.9240,87.5732,87.3082,86.9520,86.8580,86.9180,87.1312,87.2368,87.3746,87.4410,87.4418,87.3988,87.3102,87.2252,87.0990,87.0076
